ticket_id,ticket_text,category,environment,env_criticality,escalation_count,sla_breach_risk,repeat_incident,response_time_min,affected_users,priority
INC101522,Reporting experiencing minor issue in storage layer,Storage,Development,1,1,0.35,1,210,39,P3
INC101523,VPN experiencing minor issue in database layer,Database,DR,3,0,0.36,1,77,4,P3
INC101524,VPN experiencing minor issue in security layer,Security,Production,4,1,0.36,1,53,47,P3
INC101525,Database Cluster experiencing low impact in storage layer,Storage,DR,3,0,0.36,1,60,6,P3
INC101526,VPN experiencing documentation in storage layer,Storage,Production,4,0,0.03,0,397,1,P4
INC101527,Auth Service experiencing degraded in storage layer,Storage,DR,3,1,0.55,1,12,238,P2
INC101528,Web Portal experiencing minor issue in security layer,Security,Staging,2,1,0.2,1,131,29,P3
INC101529,Auth Service experiencing warning in application layer,Application,DR,3,0,0.39,0,80,47,P3
INC101530,VPN experiencing delay in database layer,Database,DR,3,1,0.2,0,162,9,P3
INC101531,VPN experiencing intermittent in security layer,Security,Development,1,1,0.52,0,15,354,P2
INC101532,Auth Service experiencing no impact in storage layer,Storage,Production,4,0,0.0,0,442,4,P4
INC101533,Reporting experiencing revenue impact in database layer,Database,DR,3,7,0.71,1,3,3394,P1
INC101534,Database Cluster experiencing low impact in database layer,Database,DR,3,1,0.19,0,151,16,P3
INC101535,Email Service experiencing non-critical in database layer,Database,DR,3,0,0.19,1,139,50,P3
INC101536,Web Portal experiencing failover in storage layer,Storage,DR,3,2,0.42,1,59,256,P2
INC101537,Database Cluster experiencing delay in storage layer,Storage,Development,1,1,0.18,1,234,41,P3
INC101538,VPN experiencing question in network layer,Network,Development,1,0,0.05,0,393,3,P4
INC101539,File Storage experiencing warning in database layer,Database,Staging,2,1,0.43,1,203,21,P3
INC101540,Web Portal experiencing inquiry in storage layer,Storage,DR,3,0,0.02,0,420,1,P4
INC101541,Auth Service experiencing delay in storage layer,Storage,DR,3,0,0.3,0,130,41,P3
INC101542,Email Service experiencing enhancement in database layer,Database,Staging,2,0,0.02,0,137,2,P4
INC101543,File Storage experiencing some users affected in storage layer,Storage,DR,3,1,0.46,1,17,67,P2
INC101544,Web Portal experiencing how to in application layer,Application,Development,1,0,0.06,0,71,2,P4
INC101545,API Gateway experiencing workaround available in database layer,Database,Production,4,1,0.39,0,194,1,P3
INC101546,Web Portal experiencing partial outage in database layer,Database,DR,3,3,0.44,1,56,505,P2
INC101547,Payment Gateway experiencing workaround available in application layer,Application,Development,1,0,0.17,1,128,47,P3
INC101548,Database Cluster experiencing outage in network layer,Network,Staging,2,4,0.77,1,10,3279,P1
INC101549,File Storage experiencing inquiry in database layer,Database,Production,4,0,0.03,0,317,2,P4
INC101550,Database Cluster experiencing question in database layer,Database,Staging,2,0,0.07,0,287,0,P4
INC101551,API Gateway experiencing documentation in application layer,Application,Development,1,0,0.03,0,154,4,P4
INC101552,Email Service experiencing minor issue in security layer,Security,Staging,2,1,0.34,0,138,40,P3
INC101553,Reporting experiencing high latency in application layer,Application,DR,3,3,0.69,1,14,280,P2
INC101554,File Storage experiencing delay in network layer,Network,Development,1,1,0.38,0,107,41,P3
INC101555,Email Service experiencing warning in database layer,Database,Production,4,0,0.31,0,32,15,P3
INC101556,File Storage experiencing request in database layer,Database,Production,4,0,0.12,0,178,0,P4
INC101557,Database Cluster experiencing low impact in security layer,Security,Development,1,1,0.22,1,239,49,P3
INC101558,File Storage experiencing request in application layer,Application,Staging,2,0,0.12,0,278,2,P4
INC101559,Auth Service experiencing high latency in database layer,Database,Development,1,3,0.71,0,12,128,P2
INC101560,Email Service experiencing low priority in application layer,Application,Production,4,0,0.08,0,303,3,P4
INC101561,Payment Gateway experiencing single user in security layer,Security,DR,3,0,0.15,0,221,25,P3
INC101562,Auth Service experiencing single user in application layer,Application,DR,3,0,0.19,0,163,48,P3
INC101563,Reporting experiencing minor issue in database layer,Database,DR,3,1,0.35,0,138,17,P3
INC101564,Auth Service experiencing minor issue in storage layer,Storage,Staging,2,1,0.24,0,104,56,P3
INC101565,File Storage experiencing intermittent in application layer,Application,Development,1,2,0.6,1,38,200,P2
INC101566,Reporting experiencing how to in database layer,Database,Production,4,0,0.14,0,366,0,P4
INC101567,Auth Service experiencing degraded in storage layer,Storage,Staging,2,3,0.51,1,56,487,P2
INC101568,Reporting experiencing non-critical in network layer,Network,Staging,2,0,0.32,0,223,38,P3
INC101569,API Gateway experiencing minor issue in security layer,Security,Production,4,0,0.15,1,142,58,P3
INC101570,Payment Gateway experiencing warning in application layer,Application,Production,4,1,0.36,0,213,56,P3
INC101571,File Storage experiencing low impact in network layer,Network,Production,4,1,0.37,0,208,54,P3
INC101572,Email Service experiencing workaround available in application layer,Application,DR,3,1,0.35,1,65,7,P3
INC101573,Auth Service experiencing how to in security layer,Security,Development,1,0,0.06,0,267,4,P4
INC101574,Auth Service experiencing low priority in application layer,Application,Staging,2,0,0.03,0,68,4,P4
INC101575,Database Cluster experiencing delay in network layer,Network,DR,3,0,0.39,0,140,21,P3
INC101576,VPN experiencing low impact in storage layer,Storage,Development,1,1,0.14,0,158,44,P3
INC101577,Email Service experiencing degraded in storage layer,Storage,Development,1,3,0.5,1,44,462,P2
INC101578,Email Service experiencing low priority in database layer,Database,DR,3,0,0.11,0,222,1,P4
INC101579,File Storage experiencing non-critical in storage layer,Storage,DR,3,1,0.28,1,179,8,P3
INC101580,File Storage experiencing non-critical in security layer,Security,Production,4,1,0.15,1,99,55,P3
INC101581,Payment Gateway experiencing enhancement in network layer,Network,Development,1,0,0.06,0,214,0,P4
INC101582,Database Cluster experiencing non-critical in database layer,Database,Staging,2,1,0.4,1,219,25,P3
INC101583,Email Service experiencing warning in application layer,Application,Staging,2,0,0.12,1,215,39,P3
INC101584,Auth Service experiencing workaround available in application layer,Application,Staging,2,1,0.25,1,237,55,P3
INC101585,Reporting experiencing high latency in network layer,Network,Staging,2,1,0.69,0,17,167,P2
INC101586,Web Portal experiencing delay in database layer,Database,Development,1,0,0.23,0,143,59,P3
INC101587,Payment Gateway experiencing some users affected in storage layer,Storage,Development,1,1,0.61,1,19,422,P2
INC101588,Database Cluster experiencing how to in security layer,Security,DR,3,0,0.09,0,360,3,P4
INC101589,File Storage experiencing warning in security layer,Security,Development,1,0,0.13,0,234,41,P3
INC101590,Payment Gateway experiencing delay in network layer,Network,Production,4,1,0.16,0,32,34,P3
INC101591,Payment Gateway experiencing delay in application layer,Application,Production,4,0,0.28,0,54,38,P3
INC101592,Email Service experiencing security incident in network layer,Network,Production,4,7,0.87,1,10,4103,P1
INC101593,API Gateway experiencing partial outage in storage layer,Storage,Development,1,3,0.72,0,53,162,P2
INC101594,File Storage experiencing inquiry in application layer,Application,Staging,2,0,0.01,0,156,1,P4
INC101595,Payment Gateway experiencing failover in network layer,Network,Development,1,3,0.47,0,11,166,P2
INC101596,API Gateway experiencing partial outage in security layer,Security,DR,3,2,0.41,1,36,336,P2
INC101597,Payment Gateway experiencing minor issue in database layer,Database,Production,4,1,0.24,0,47,21,P3
INC101598,File Storage experiencing documentation in application layer,Application,Production,4,0,0.13,0,392,2,P4
INC101599,VPN experiencing enhancement in network layer,Network,Production,4,0,0.15,0,227,0,P4
INC101600,Email Service experiencing failover in application layer,Application,Development,1,3,0.44,1,54,437,P2
INC101601,Auth Service experiencing no impact in network layer,Network,Production,4,0,0.12,0,186,1,P4
INC101602,API Gateway experiencing minor issue in database layer,Database,Production,4,0,0.32,0,184,15,P3
INC101603,Payment Gateway experiencing no impact in storage layer,Storage,Development,1,0,0.0,0,298,1,P4
INC101604,VPN experiencing partial outage in storage layer,Storage,DR,3,3,0.5,1,29,278,P2
INC101605,Reporting experiencing documentation in security layer,Security,Production,4,0,0.13,0,415,2,P4
INC101606,Payment Gateway experiencing slow in network layer,Network,Development,1,1,0.54,0,39,473,P2
INC101607,File Storage experiencing low impact in storage layer,Storage,DR,3,0,0.28,0,192,52,P3
INC101608,File Storage experiencing no impact in security layer,Security,Development,1,0,0.12,0,264,0,P4
INC101609,File Storage experiencing high latency in security layer,Security,DR,3,3,0.55,1,30,214,P2
INC101610,Payment Gateway experiencing high latency in application layer,Application,DR,3,2,0.75,1,39,568,P2
INC101611,Reporting experiencing delay in application layer,Application,Staging,2,1,0.25,0,150,48,P3
INC101612,API Gateway experiencing low impact in security layer,Security,Development,1,1,0.42,1,157,48,P3
INC101613,File Storage experiencing minor issue in application layer,Application,Production,4,1,0.14,0,232,6,P3
INC101614,Auth Service experiencing degraded in storage layer,Storage,Production,4,2,0.68,1,41,201,P2
INC101615,Payment Gateway experiencing single user in storage layer,Storage,DR,3,1,0.35,0,206,37,P3
INC101616,Email Service experiencing workaround available in network layer,Network,DR,3,0,0.38,0,110,34,P3
INC101617,File Storage experiencing documentation in network layer,Network,Staging,2,0,0.07,0,105,2,P4
INC101618,File Storage experiencing how to in network layer,Network,Production,4,0,0.07,0,165,1,P4
INC101619,Reporting experiencing minor issue in database layer,Database,DR,3,0,0.22,0,160,4,P3
INC101620,Web Portal experiencing enhancement in application layer,Application,DR,3,0,0.15,0,328,4,P4
INC101621,API Gateway experiencing non-critical in database layer,Database,Development,1,1,0.36,0,149,30,P3
INC101622,Database Cluster experiencing low impact in storage layer,Storage,Production,4,1,0.15,0,77,12,P3
INC101623,VPN experiencing errors increasing in storage layer,Storage,Staging,2,1,0.43,1,39,446,P2
INC101624,API Gateway experiencing question in application layer,Application,Production,4,0,0.08,0,467,4,P4
INC101625,File Storage experiencing delay in storage layer,Storage,DR,3,1,0.35,1,55,22,P3
INC101626,Database Cluster experiencing high latency in network layer,Network,Development,1,3,0.46,0,23,519,P2
INC101627,API Gateway experiencing documentation in database layer,Database,Production,4,0,0.12,0,127,4,P4
INC101628,Database Cluster experiencing data loss in application layer,Application,Production,4,5,0.79,0,5,2123,P1
INC101629,Database Cluster experiencing delay in network layer,Network,DR,3,0,0.13,0,220,25,P3
INC101630,Payment Gateway experiencing low impact in network layer,Network,Development,1,0,0.42,0,230,28,P3
INC101631,Web Portal experiencing high latency in security layer,Security,DR,3,1,0.55,1,12,56,P2
INC101632,Payment Gateway experiencing production down in storage layer,Storage,Development,1,4,0.98,1,6,3399,P1
INC101633,API Gateway experiencing revenue impact in network layer,Network,Production,4,3,0.74,1,4,3154,P1
INC101634,VPN experiencing request in network layer,Network,Development,1,0,0.13,0,333,0,P4
INC101635,Payment Gateway experiencing high latency in database layer,Database,Production,4,2,0.54,1,38,252,P2
INC101636,Payment Gateway experiencing minor issue in security layer,Security,Staging,2,0,0.34,0,190,24,P3
INC101637,VPN experiencing no impact in storage layer,Storage,Development,1,0,0.04,0,71,2,P4
INC101638,Email Service experiencing inquiry in application layer,Application,Development,1,0,0.1,0,98,2,P4
INC101639,File Storage experiencing warning in database layer,Database,Development,1,1,0.34,0,92,47,P3
INC101640,File Storage experiencing warning in application layer,Application,Development,1,1,0.28,1,126,36,P3
INC101641,VPN experiencing some users affected in application layer,Application,Staging,2,3,0.6,1,58,564,P2
INC101642,VPN experiencing inquiry in network layer,Network,Staging,2,0,0.01,0,401,2,P4
INC101643,Email Service experiencing partial outage in database layer,Database,Production,4,2,0.59,0,49,231,P2
INC101644,Email Service experiencing low impact in network layer,Network,Development,1,1,0.17,1,121,19,P3
INC101645,Database Cluster experiencing security incident in application layer,Application,Production,4,5,0.74,1,2,2472,P1
INC101646,Auth Service experiencing partial outage in database layer,Database,Production,4,2,0.63,0,27,306,P2
INC101647,Payment Gateway experiencing partial outage in database layer,Database,Staging,2,2,0.5,0,10,149,P2
INC101648,Payment Gateway experiencing some users affected in network layer,Network,Development,1,2,0.57,1,23,172,P2
INC101649,Auth Service experiencing enhancement in storage layer,Storage,Development,1,0,0.05,0,158,3,P4
INC101650,Database Cluster experiencing failover in database layer,Database,Production,4,2,0.61,0,19,313,P2
INC101651,Auth Service experiencing inquiry in database layer,Database,Staging,2,0,0.13,0,192,1,P4
INC101652,Database Cluster experiencing documentation in application layer,Application,Staging,2,0,0.07,0,128,0,P4
INC101653,Reporting experiencing production down in network layer,Network,Production,4,3,0.83,1,7,1257,P1
INC101654,Payment Gateway experiencing minor issue in security layer,Security,Production,4,0,0.24,0,143,33,P3
INC101655,File Storage experiencing documentation in security layer,Security,Staging,2,0,0.06,0,305,4,P4
INC101656,VPN experiencing minor issue in application layer,Application,Staging,2,1,0.22,0,134,26,P3
INC101657,Email Service experiencing errors increasing in database layer,Database,DR,3,1,0.44,0,31,486,P2
INC101658,API Gateway experiencing warning in database layer,Database,Production,4,0,0.32,1,198,23,P3
INC101659,VPN experiencing question in application layer,Application,Production,4,0,0.01,0,136,3,P4
INC101660,Database Cluster experiencing no impact in storage layer,Storage,DR,3,0,0.14,0,294,0,P4
INC101661,Database Cluster experiencing failover in security layer,Security,Production,4,1,0.4,1,11,356,P2
INC101662,API Gateway experiencing intermittent in application layer,Application,Development,1,3,0.7,0,55,171,P2
INC101663,VPN experiencing low impact in network layer,Network,Production,4,0,0.13,0,219,56,P3
INC101664,Auth Service experiencing no impact in security layer,Security,Development,1,0,0.08,0,100,3,P4
INC101665,Database Cluster experiencing high latency in security layer,Security,Development,1,1,0.57,1,23,351,P2
INC101666,Web Portal experiencing how to in application layer,Application,Production,4,0,0.02,0,75,0,P4
INC101667,Email Service experiencing degraded in network layer,Network,Production,4,3,0.74,1,10,326,P2
INC101668,VPN experiencing low impact in network layer,Network,DR,3,1,0.3,0,201,25,P3
INC101669,API Gateway experiencing low priority in application layer,Application,Production,4,0,0.11,0,152,3,P4
INC101670,Payment Gateway experiencing outage in application layer,Application,Staging,2,4,0.72,1,4,1630,P1
INC101671,Email Service experiencing revenue impact in network layer,Network,Staging,2,3,0.9,1,3,4469,P1
INC101672,VPN experiencing how to in security layer,Security,DR,3,0,0.04,0,319,1,P4
INC101673,Auth Service experiencing enhancement in database layer,Database,Staging,2,0,0.06,0,176,1,P4
INC101674,Auth Service experiencing intermittent in application layer,Application,DR,3,2,0.55,1,14,201,P2
INC101675,VPN experiencing errors increasing in database layer,Database,Staging,2,2,0.71,0,41,358,P2
INC101676,Email Service experiencing production down in application layer,Application,Staging,2,7,0.84,0,7,2621,P1
INC101677,Reporting experiencing revenue impact in application layer,Application,Development,1,7,0.74,1,8,3639,P1
INC101678,Database Cluster experiencing some users affected in application layer,Application,Development,1,3,0.44,0,53,402,P2
INC101679,Web Portal experiencing errors increasing in network layer,Network,DR,3,2,0.68,0,33,260,P2
INC101680,Payment Gateway experiencing no impact in database layer,Database,Development,1,0,0.1,0,279,4,P4
INC101681,Email Service experiencing outage in application layer,Application,Production,4,5,0.78,1,7,1042,P1
INC101682,Reporting experiencing failover in application layer,Application,Development,1,2,0.67,0,29,176,P2
INC101683,Web Portal experiencing outage in application layer,Application,DR,3,3,0.83,1,11,1272,P1
INC101684,Auth Service experiencing warning in security layer,Security,Production,4,0,0.4,1,227,33,P3
INC101685,Reporting experiencing workaround available in application layer,Application,Development,1,0,0.27,0,78,28,P3
INC101686,File Storage experiencing no impact in security layer,Security,DR,3,0,0.04,0,277,2,P4
INC101687,Reporting experiencing low priority in application layer,Application,Production,4,0,0.06,0,71,0,P4
INC101688,Auth Service experiencing critical in application layer,Application,Staging,2,3,0.79,1,12,3302,P1
INC101689,Email Service experiencing single user in database layer,Database,Development,1,1,0.33,1,65,12,P3
INC101690,Payment Gateway experiencing failover in database layer,Database,Development,1,1,0.67,0,38,158,P2
INC101691,VPN experiencing question in storage layer,Storage,DR,3,0,0.07,0,274,1,P4
INC101692,Database Cluster experiencing how to in application layer,Application,DR,3,0,0.06,0,276,3,P4
INC101693,Web Portal experiencing no impact in security layer,Security,Development,1,0,0.03,0,449,4,P4
INC101694,Email Service experiencing documentation in security layer,Security,Staging,2,0,0.03,0,75,0,P4
INC101695,Database Cluster experiencing all users affected in security layer,Security,Production,4,4,0.84,1,6,2143,P1
INC101696,File Storage experiencing how to in database layer,Database,DR,3,0,0.03,0,202,1,P4
INC101697,Database Cluster experiencing enhancement in database layer,Database,Production,4,0,0.15,0,401,2,P4
INC101698,VPN experiencing degraded in application layer,Application,Staging,2,3,0.51,1,32,110,P2
INC101699,API Gateway experiencing high latency in network layer,Network,Staging,2,1,0.47,0,17,448,P2
INC101700,Payment Gateway experiencing how to in application layer,Application,Development,1,0,0.07,0,382,1,P4
INC101701,Database Cluster experiencing down in storage layer,Storage,Production,4,5,0.85,1,2,1799,P1
INC101702,Database Cluster experiencing request in network layer,Network,DR,3,0,0.11,0,263,4,P4
INC101703,VPN experiencing single user in database layer,Database,Staging,2,1,0.4,0,187,37,P3
INC101704,Email Service experiencing some users affected in database layer,Database,Production,4,2,0.71,1,42,366,P2
INC101705,Database Cluster experiencing how to in database layer,Database,Development,1,0,0.0,0,461,3,P4
INC101706,Email Service experiencing security incident in storage layer,Storage,Staging,2,6,0.99,1,11,2193,P1
INC101707,Database Cluster experiencing failover in storage layer,Storage,Production,4,3,0.7,0,54,232,P2
INC101708,VPN experiencing low impact in security layer,Security,Staging,2,1,0.14,0,54,13,P3
INC101709,Reporting experiencing single user in security layer,Security,DR,3,0,0.14,1,55,54,P3
INC101710,API Gateway experiencing delay in network layer,Network,Production,4,1,0.19,0,160,3,P3
INC101711,VPN experiencing single user in application layer,Application,DR,3,0,0.3,0,214,59,P3
INC101712,Reporting experiencing enhancement in database layer,Database,DR,3,0,0.01,0,214,2,P4
INC101713,Reporting experiencing breach in storage layer,Storage,Development,1,5,0.72,1,14,1910,P1
INC101714,Web Portal experiencing enhancement in storage layer,Storage,Development,1,0,0.1,0,213,1,P4
INC101715,Auth Service experiencing revenue impact in security layer,Security,Production,4,5,0.84,1,4,2589,P1
INC101716,Auth Service experiencing warning in network layer,Network,Development,1,1,0.4,1,72,3,P3
INC101717,Auth Service experiencing revenue impact in network layer,Network,DR,3,3,0.74,0,9,3561,P1
INC101718,File Storage experiencing inquiry in database layer,Database,DR,3,0,0.01,0,132,0,P4
INC101719,Web Portal experiencing delay in database layer,Database,Production,4,0,0.3,0,72,44,P3
INC101720,Web Portal experiencing errors increasing in network layer,Network,Staging,2,1,0.66,0,11,245,P2
INC101721,Database Cluster experiencing no impact in network layer,Network,Production,4,0,0.01,0,379,1,P4
INC101722,Auth Service experiencing workaround available in storage layer,Storage,Production,4,0,0.4,1,118,45,P3
INC101723,Payment Gateway experiencing non-critical in security layer,Security,Development,1,0,0.31,0,186,22,P3
INC101724,Auth Service experiencing some users affected in database layer,Database,Production,4,2,0.57,0,43,177,P2
INC101725,File Storage experiencing low impact in storage layer,Storage,Production,4,1,0.36,0,139,8,P3
INC101726,API Gateway experiencing minor issue in storage layer,Storage,Staging,2,0,0.41,0,238,4,P3
INC101727,API Gateway experiencing request in database layer,Database,Development,1,0,0.11,0,289,3,P4
INC101728,Reporting experiencing low priority in security layer,Security,Staging,2,0,0.02,0,271,1,P4
INC101729,Web Portal experiencing degraded in network layer,Network,Development,1,2,0.47,1,52,99,P2
INC101730,VPN experiencing minor issue in database layer,Database,Development,1,1,0.32,0,135,54,P3
INC101731,Auth Service experiencing partial outage in storage layer,Storage,Development,1,3,0.43,1,50,118,P2
INC101732,Reporting experiencing low priority in network layer,Network,DR,3,0,0.14,0,254,1,P4
INC101733,Payment Gateway experiencing no impact in application layer,Application,DR,3,0,0.03,0,414,1,P4
INC101734,API Gateway experiencing inquiry in security layer,Security,Staging,2,0,0.11,0,144,2,P4
INC101735,Auth Service experiencing outage in storage layer,Storage,Development,1,3,0.86,1,8,1465,P1
INC101736,Auth Service experiencing breach in network layer,Network,Development,1,5,0.72,1,1,891,P1
INC101737,File Storage experiencing non-critical in storage layer,Storage,Production,4,0,0.25,0,153,52,P3
INC101738,Auth Service experiencing minor issue in security layer,Security,DR,3,0,0.16,1,46,59,P3
INC101739,Payment Gateway experiencing delay in database layer,Database,Staging,2,1,0.36,0,149,26,P3
INC101740,Email Service experiencing partial outage in security layer,Security,Production,4,1,0.59,1,23,311,P2
INC101741,VPN experiencing documentation in storage layer,Storage,Staging,2,0,0.07,0,433,0,P4
INC101742,API Gateway experiencing slow in security layer,Security,Development,1,1,0.55,0,23,235,P2
INC101743,Web Portal experiencing documentation in database layer,Database,Development,1,0,0.05,0,113,2,P4
INC101744,Payment Gateway experiencing minor issue in storage layer,Storage,DR,3,0,0.24,0,224,36,P3
INC101745,Auth Service experiencing high latency in security layer,Security,Staging,2,3,0.54,1,57,159,P2
INC101746,VPN experiencing delay in security layer,Security,Production,4,1,0.23,0,180,44,P3
INC101747,File Storage experiencing intermittent in storage layer,Storage,Staging,2,3,0.64,1,19,98,P2
INC101748,API Gateway experiencing warning in security layer,Security,Production,4,0,0.43,1,47,12,P3
INC101749,Email Service experiencing workaround available in database layer,Database,Production,4,0,0.28,0,131,15,P3
INC101750,Auth Service experiencing errors increasing in database layer,Database,Staging,2,2,0.52,1,35,524,P2
INC101751,Database Cluster experiencing non-critical in storage layer,Storage,DR,3,0,0.33,1,102,57,P3
INC101752,Database Cluster experiencing warning in security layer,Security,Staging,2,1,0.33,0,109,4,P3
INC101753,Reporting experiencing delay in network layer,Network,Staging,2,0,0.13,0,60,2,P3
INC101754,Auth Service experiencing inquiry in network layer,Network,Development,1,0,0.06,0,471,3,P4
INC101755,Auth Service experiencing workaround available in application layer,Application,DR,3,0,0.41,0,66,15,P3
INC101756,Web Portal experiencing degraded in application layer,Application,Development,1,3,0.61,1,35,369,P2
INC101757,Reporting experiencing delay in network layer,Network,DR,3,1,0.14,1,89,31,P3
INC101758,VPN experiencing single user in storage layer,Storage,Staging,2,1,0.42,0,73,52,P3
INC101759,File Storage experiencing warning in security layer,Security,DR,3,0,0.41,1,185,50,P3
INC101760,Database Cluster experiencing production down in database layer,Database,DR,3,6,0.75,0,12,4130,P1
INC101761,Reporting experiencing enhancement in security layer,Security,Production,4,0,0.08,0,183,4,P4
INC101762,File Storage experiencing request in storage layer,Storage,Development,1,0,0.13,0,80,3,P4
INC101763,Web Portal experiencing degraded in application layer,Application,Development,1,2,0.6,1,24,577,P2
INC101764,Payment Gateway experiencing low priority in security layer,Security,Staging,2,0,0.09,0,250,2,P4
INC101765,Auth Service experiencing question in network layer,Network,Development,1,0,0.14,0,457,3,P4
INC101766,Database Cluster experiencing warning in network layer,Network,DR,3,1,0.16,1,191,19,P3
INC101767,Web Portal experiencing low impact in database layer,Database,Staging,2,0,0.13,0,223,57,P3
INC101768,API Gateway experiencing slow in security layer,Security,DR,3,2,0.58,0,44,82,P2
INC101769,Web Portal experiencing delay in database layer,Database,Staging,2,1,0.45,0,166,39,P3
INC101770,File Storage experiencing delay in security layer,Security,Development,1,1,0.1,0,141,3,P3
INC101771,Database Cluster experiencing enhancement in network layer,Network,Staging,2,0,0.11,0,328,3,P4
INC101772,Email Service experiencing no impact in database layer,Database,Production,4,0,0.04,0,463,4,P4
INC101773,Email Service experiencing low impact in application layer,Application,Staging,2,1,0.29,0,73,18,P3
INC101774,Email Service experiencing slow in network layer,Network,Staging,2,1,0.53,0,58,186,P2
INC101775,Database Cluster experiencing breach in database layer,Database,Production,4,4,0.89,1,7,1342,P1
INC101776,Auth Service experiencing minor issue in storage layer,Storage,DR,3,0,0.3,1,203,53,P3
INC101777,API Gateway experiencing request in database layer,Database,Development,1,0,0.02,0,142,3,P4
INC101778,File Storage experiencing single user in database layer,Database,DR,3,0,0.25,0,234,36,P3
INC101779,Database Cluster experiencing delay in application layer,Application,Production,4,0,0.31,0,57,8,P3
INC101780,Auth Service experiencing delay in network layer,Network,Production,4,1,0.14,0,76,34,P3
INC101781,Email Service experiencing partial outage in security layer,Security,Development,1,2,0.46,0,24,383,P2
INC101782,Payment Gateway experiencing some users affected in database layer,Database,Development,1,2,0.61,0,23,383,P2
INC101783,API Gateway experiencing documentation in security layer,Security,Development,1,0,0.02,0,61,0,P4
INC101784,API Gateway experiencing some users affected in storage layer,Storage,DR,3,2,0.51,0,24,98,P2
INC101785,VPN experiencing non-critical in network layer,Network,Staging,2,0,0.44,0,94,14,P3
INC101786,File Storage experiencing warning in network layer,Network,Development,1,1,0.29,1,128,55,P3
INC101787,Payment Gateway experiencing minor issue in database layer,Database,Staging,2,0,0.28,0,81,18,P3
INC101788,Email Service experiencing documentation in security layer,Security,DR,3,0,0.1,0,277,1,P4
INC101789,VPN experiencing workaround available in network layer,Network,Development,1,1,0.22,1,136,45,P3
INC101790,VPN experiencing minor issue in network layer,Network,Production,4,1,0.13,0,155,34,P3
INC101791,Web Portal experiencing low priority in network layer,Network,Production,4,0,0.12,0,231,4,P4
INC101792,VPN experiencing delay in application layer,Application,Staging,2,0,0.16,0,81,15,P3
INC101793,Auth Service experiencing some users affected in database layer,Database,DR,3,1,0.59,1,11,155,P2
INC101794,API Gateway experiencing single user in database layer,Database,Staging,2,1,0.38,0,83,5,P3
INC101795,Database Cluster experiencing workaround available in storage layer,Storage,Development,1,1,0.13,0,197,26,P3
INC101796,VPN experiencing request in storage layer,Storage,Production,4,0,0.06,0,279,2,P4
INC101797,VPN experiencing degraded in security layer,Security,Staging,2,1,0.51,1,26,342,P2
INC101798,File Storage experiencing low impact in network layer,Network,Production,4,0,0.39,0,132,19,P3
INC101799,Email Service experiencing low impact in database layer,Database,Staging,2,0,0.13,0,166,41,P3
INC101800,Payment Gateway experiencing non-critical in application layer,Application,Staging,2,1,0.17,1,44,17,P3
INC101801,Payment Gateway experiencing delay in application layer,Application,Production,4,0,0.25,0,97,56,P3
INC101802,Email Service experiencing workaround available in application layer,Application,DR,3,1,0.31,0,59,9,P3
INC101803,Auth Service experiencing some users affected in network layer,Network,Staging,2,2,0.66,1,28,351,P2
INC101804,Web Portal experiencing some users affected in application layer,Application,Production,4,3,0.55,1,25,295,P2
INC101805,Payment Gateway experiencing low impact in database layer,Database,DR,3,1,0.19,0,207,56,P3
INC101806,API Gateway experiencing failover in database layer,Database,Production,4,2,0.65,1,12,148,P2
INC101807,Payment Gateway experiencing revenue impact in application layer,Application,Production,4,3,0.74,1,3,3479,P1
INC101808,VPN experiencing intermittent in storage layer,Storage,Staging,2,1,0.42,1,14,127,P2
INC101809,Web Portal experiencing low priority in storage layer,Storage,DR,3,0,0.04,0,477,1,P4
INC101810,Reporting experiencing documentation in application layer,Application,Development,1,0,0.14,0,370,1,P4
INC101811,Web Portal experiencing production down in network layer,Network,Production,4,3,0.95,1,14,2487,P1
INC101812,File Storage experiencing single user in storage layer,Storage,Staging,2,0,0.34,1,114,4,P3
INC101813,Payment Gateway experiencing degraded in database layer,Database,Staging,2,3,0.55,1,57,138,P2
INC101814,API Gateway experiencing request in security layer,Security,Staging,2,0,0.07,0,100,2,P4
INC101815,Email Service experiencing intermittent in storage layer,Storage,Staging,2,2,0.7,0,22,361,P2
INC101816,VPN experiencing documentation in application layer,Application,Production,4,0,0.04,0,388,0,P4
INC101817,Web Portal experiencing enhancement in application layer,Application,DR,3,0,0.08,0,413,0,P4
INC101818,Database Cluster experiencing workaround available in application layer,Application,Staging,2,0,0.11,1,177,5,P3
INC101819,Payment Gateway experiencing enhancement in database layer,Database,DR,3,0,0.07,0,87,1,P4
INC101820,Web Portal experiencing single user in storage layer,Storage,DR,3,1,0.4,1,202,55,P3
INC101821,Reporting experiencing inquiry in application layer,Application,DR,3,0,0.13,0,245,0,P4
INC101822,Database Cluster experiencing question in storage layer,Storage,Staging,2,0,0.01,0,77,1,P4
INC101823,Auth Service experiencing breach in security layer,Security,Development,1,6,0.76,1,5,949,P1
INC101824,API Gateway experiencing security incident in network layer,Network,Development,1,4,0.93,1,9,3453,P1
INC101825,File Storage experiencing workaround available in security layer,Security,Development,1,0,0.26,0,127,47,P3
INC101826,API Gateway experiencing question in security layer,Security,Staging,2,0,0.14,0,341,3,P4
INC101827,VPN experiencing data loss in storage layer,Storage,Production,4,4,0.92,1,5,1485,P1
